Date	Treatment	Species	Flowers	Bees	Hour	Bout	Flowers_visited	Total_time	Time_seconds	Flower	Time_flower
12.00	ESL	Echium	Small	Large	14:15	20	23	0:04:30	270.00	8	4.24
12.00	ESL	Echium	Small	Large	14:15	20	23	0:04:30	270.00	9	1.46
12.00	BSL	Borago	Small	Large	14:30	27	9	0:00:52	52.00	1	0.5
12.00	BSL	Borago	Small	Large	14:30	27	9	0:00:52	52.00	2	2.1
12.00	BSL	Borago	Small	Large	14:30	27	9	0:00:52	52.00	3	1.4
12.00	BSL	Borago	Small	Large	14:30	28	14	0:01:11	71.00	1	4.1
12.00	BSL	Borago	Small	Large	14:30	28	14	0:01:11	71.00	2	1.7
12.00	BSL	Borago	Small	Large	14:30	28	14	0:01:11	71.00	3	1.4
12.00	BSL	Borago	Small	Large	14:30	28	14	0:01:11	71.00	4	1.6
12.00	BSL	Borago	Small	Large	14:30	28	14	0:01:11	71.00	5	0.7
12.00	BSL	Borago	Small	Large	14:30	28	14	0:01:11	71.00	6	2.4
12.00	BSL	Borago	Small	Large	14:30	29	12	0:01:40	100.00	1	1
12.00	BSL	Borago	Small	Large	14:30	29	12	0:01:40	100.00	2	2.9
12.00	BSL	Borago	Small	Large	14:30	29	12	0:01:40	100.00	3	0.8
12.00	BSL	Borago	Small	Large	14:30	29	12	0:01:40	100.00	4	3.7
12.00	BSL	Borago	Small	Large	14:30	29	12	0:01:40	100.00	5	1.2
12.00	BSL	Borago	Small	Large	14:40	30	16	0:01:28	88.00	1	2.7
12.00	BSL	Borago	Small	Large	14:40	30	16	0:01:28	88.00	2	5.8
12.00	BSL	Borago	Small	Large	14:40	30	16	0:01:28	88.00	3	10.27
12.00	BSL	Borago	Small	Large	14:40	30	16	0:01:28	88.00	4	3.8
12.00	BSL	Borago	Small	Large	14:40	30	16	0:01:28	88.00	5	1.9
12.00	BSL	Borago	Small	Large	14:40	30	16	0:01:28	88.00	6	3.1
12.00	BSL	Borago	Small	Large	14:45	31	7	0:00:50	50.00	1	1.07
12.00	BSL	Borago	Small	Large	14:45	31	7	0:00:50	50.00	2	1.4
12.00	BSL	Borago	Small	Large	14:45	31	7	0:00:50	50.00	3	1.1
12.00	BSL	Borago	Small	Large	14:45	31	7	0:00:50	50.00	4	1
12.00	BSS	Borago	Small	Small	15:00	23	32	0:04:36	276.00	1	1.7
12.00	BSS	Borago	Small	Small	15:00	23	32	0:04:36	276.00	2	5.6
12.00	BSS	Borago	Small	Small	15:00	23	32	0:04:36	276.00	3	3.3
12.00	BSS	Borago	Small	Small	15:00	23	32	0:04:36	276.00	4	4.7
12.00	BSS	Borago	Small	Small	15:00	23	32	0:04:36	276.00	5	5.4
12.00	BSS	Borago	Small	Small	15:00	23	32	0:04:36	276.00	6	6.4
